,Postcode,Price,Type,Bedroom2,Bathroom,BuildingArea,YearBuilt,Distance,Suburb,CouncilArea,Regionname,avg_price
5628,3141.0,1500000.0,h,2.0,1.0,,,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5629,3141.0,1030000.0,u,2.0,2.0,,,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5630,3141.0,555000.0,u,1.0,1.0,,,3.3,South Yarra,Melbourne,Southern Metropolitan,157.91259931895573
5632,3141.0,2300000.0,h,3.0,2.0,,,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5633,3141.0,515000.0,u,1.0,1.0,44.0,1970.0,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5636,3141.0,805000.0,u,2.0,1.0,,,3.3,South Yarra,Melbourne,Southern Metropolitan,157.91259931895573
5637,3141.0,370000.0,u,2.0,1.0,,1970.0,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5638,3141.0,360000.0,u,1.0,1.0,46.0,,3.3,South Yarra,Melbourne,Southern Metropolitan,157.91259931895573
5639,3141.0,310000.0,u,1.0,1.0,40.0,1950.0,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5640,3141.0,1036500.0,h,2.0,1.0,,,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5641,3141.0,627500.0,u,2.0,1.0,85.0,1970.0,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5642,3141.0,1072000.0,u,3.0,0.0,,,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5643,3141.0,425000.0,u,1.0,1.0,56.0,2007.0,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5644,3141.0,330000.0,u,1.0,1.0,47.0,1970.0,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5645,3141.0,450000.0,u,2.0,1.0,,,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5646,3141.0,550000.0,u,2.0,1.0,,,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5647,3141.0,400000.0,u,1.0,1.0,,,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5648,3141.0,1700000.0,h,3.0,2.0,,1990.0,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5649,3141.0,613000.0,u,2.0,1.0,,1970.0,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5650,3141.0,1240000.0,u,2.0,2.0,,,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5651,3141.0,832000.0,u,2.0,1.0,,1960.0,3.3,South Yarra,Melbourne,Southern Metropolitan,157.91259931895573
5652,3141.0,693000.0,u,2.0,1.0,64.0,1960.0,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5653,3141.0,551000.0,u,2.0,1.0,,,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5654,3141.0,740000.0,u,3.0,1.0,,1970.0,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5655,3141.0,2285000.0,h,3.0,2.0,135.0,1890.0,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5657,3141.0,450000.0,u,1.0,1.0,,2013.0,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5658,3141.0,515000.0,u,2.0,1.0,65.0,2013.0,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5659,3141.0,805000.0,u,3.0,2.0,,,3.3,South Yarra,Melbourne,Southern Metropolitan,157.91259931895573
5660,3141.0,630000.0,u,2.0,1.0,,,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5661,3141.0,600000.0,u,2.0,1.0,72.0,1970.0,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5662,3141.0,1780000.0,h,3.0,2.0,,,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5663,3141.0,2115000.0,h,1.0,1.0,,,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5664,3141.0,523000.0,u,1.0,1.0,,1940.0,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5665,3141.0,2050000.0,u,4.0,2.0,,,3.3,South Yarra,Melbourne,Southern Metropolitan,157.91259931895573
5667,3141.0,320000.0,u,1.0,1.0,47.0,1970.0,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5669,3141.0,920000.0,u,2.0,2.0,,,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5670,3141.0,400000.0,u,1.0,1.0,45.0,1960.0,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5671,3141.0,1810000.0,h,3.0,1.0,18.0,1906.0,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5672,3141.0,612000.0,u,1.0,1.0,,,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5673,3141.0,567500.0,u,1.0,1.0,56.0,1970.0,3.3,South Yarra,Melbourne,Southern Metropolitan,157.91259931895573
5674,3141.0,540000.0,u,1.0,1.0,53.0,1930.0,3.3,South Yarra,Melbourne,Southern Metropolitan,157.91259931895573
5675,3141.0,803000.0,u,2.0,1.0,,,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5676,3141.0,2010000.0,t,3.0,2.0,207.0,2016.0,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5677,3141.0,1945000.0,h,3.0,2.0,148.0,1890.0,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5678,3141.0,906000.0,h,3.0,1.0,88.0,1920.0,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5679,3141.0,367000.0,u,1.0,1.0,42.0,1950.0,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5680,3141.0,1130000.0,h,2.0,1.0,77.0,1900.0,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5681,3141.0,500000.0,u,2.0,1.0,73.0,1980.0,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5682,3141.0,310000.0,u,1.0,1.0,37.0,1970.0,3.3,South Yarra,Melbourne,Southern Metropolitan,157.91259931895573
5683,3141.0,1100000.0,h,2.0,1.0,81.0,1930.0,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5684,3141.0,410000.0,u,1.0,1.0,48.0,1960.0,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5685,3141.0,1125000.0,h,2.0,1.0,89.0,1910.0,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5686,3141.0,840000.0,u,2.0,2.0,92.0,2002.0,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5687,3141.0,1400000.0,h,3.0,2.0,172.0,2005.0,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5688,3141.0,635000.0,u,2.0,1.0,,,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5689,3141.0,680500.0,u,2.0,1.0,70.0,1970.0,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5690,3141.0,1800000.0,h,3.0,2.0,,1900.0,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5691,3141.0,280000.0,u,1.0,1.0,35.0,1910.0,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5692,3141.0,613000.0,u,2.0,1.0,,,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5693,3141.0,520000.0,u,2.0,1.0,62.0,1890.0,3.3,South Yarra,Melbourne,Southern Metropolitan,157.91259931895573
5694,3141.0,827000.0,u,2.0,2.0,,2000.0,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5695,3141.0,510000.0,u,1.0,1.0,,2000.0,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5696,3141.0,1200000.0,h,2.0,1.0,84.0,1940.0,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5697,3141.0,480000.0,u,2.0,1.0,61.0,1965.0,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5698,3141.0,660000.0,u,2.0,1.0,,,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5699,3141.0,470000.0,u,2.0,1.0,,1970.0,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5700,3141.0,621500.0,u,2.0,1.0,,,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5702,3141.0,2200000.0,h,3.0,2.0,238.0,1915.0,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5703,3141.0,1700000.0,h,3.0,1.0,172.0,1894.0,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5704,3141.0,1056800.0,h,3.0,2.0,,,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5706,3141.0,410000.0,u,1.0,1.0,,,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5707,3141.0,260800.0,u,2.0,1.0,,1960.0,3.3,South Yarra,Melbourne,Southern Metropolitan,157.91259931895573
5708,3141.0,1200000.0,h,2.0,1.0,86.0,1900.0,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5709,3141.0,1540000.0,h,3.0,2.0,140.0,2003.0,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5710,3141.0,826000.0,u,2.0,1.0,79.0,1970.0,3.3,South Yarra,Melbourne,Southern Metropolitan,157.91259931895573
5711,3141.0,910000.0,u,2.0,0.0,,,3.3,South Yarra,Melbourne,Southern Metropolitan,157.91259931895573
5712,3141.0,1715000.0,t,2.0,2.0,,,3.3,South Yarra,Melbourne,Southern Metropolitan,157.91259931895573
5713,3141.0,1700000.0,h,2.0,2.0,148.0,1990.0,3.3,South Yarra,Melbourne,Southern Metropolitan,157.91259931895573
5714,3141.0,505000.0,u,2.0,1.0,72.0,1969.0,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5715,3141.0,330000.0,u,2.0,1.0,,2011.0,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5716,3141.0,687000.0,u,2.0,1.0,,,3.3,South Yarra,Stonnington,Southern Metropolitan,157.91259931895573
5717,3006.0,720000.0,u,3.0,1.0,106.0,1993.0,1.2,Southbank,Melbourne,Southern Metropolitan,188.85173501577287
5718,3006.0,385500.0,u,1.0,1.0,,2010.0,1.2,Southbank,Melbourne,Southern Metropolitan,188.85173501577287
5719,3006.0,868000.0,u,3.0,2.0,114.0,1995.0,1.2,Southbank,Melbourne,Southern Metropolitan,188.85173501577287
5720,3006.0,590000.0,u,2.0,1.0,75.0,,1.2,Southbank,Melbourne,Southern Metropolitan,188.85173501577287
5721,3006.0,530000.0,u,2.0,1.0,84.0,2003.0,1.2,Southbank,Melbourne,Southern Metropolitan,188.85173501577287
5722,3006.0,650000.0,u,2.0,2.0,110.0,2000.0,1.2,Southbank,Melbourne,Southern Metropolitan,188.85173501577287
5723,3006.0,990000.0,u,4.0,3.0,172.0,1995.0,1.2,Southbank,Melbourne,Southern Metropolitan,188.85173501577287
5724,3006.0,623000.0,u,2.0,1.0,,1995.0,1.2,Southbank,Melbourne,Southern Metropolitan,188.85173501577287
5725,3006.0,592500.0,u,2.0,2.0,100.0,2000.0,1.2,Southbank,Melbourne,Southern Metropolitan,188.85173501577287
5726,3006.0,600000.0,u,2.0,2.0,99.0,1995.0,1.2,Southbank,Melbourne,Southern Metropolitan,188.85173501577287
5727,3006.0,485000.0,u,2.0,1.0,,2013.0,1.2,Southbank,Melbourne,Southern Metropolitan,188.85173501577287
5728,3006.0,455000.0,u,1.0,1.0,70.0,2007.0,1.2,Southbank,Melbourne,Southern Metropolitan,188.85173501577287
5729,3006.0,569000.0,u,2.0,2.0,,2012.0,1.2,Southbank,Melbourne,Southern Metropolitan,188.85173501577287
5730,3006.0,1220000.0,h,3.0,1.0,,,1.2,Southbank,Melbourne,Southern Metropolitan,188.85173501577287
5731,3006.0,1250000.0,u,4.0,3.0,176.0,2000.0,1.2,Southbank,Melbourne,Southern Metropolitan,188.85173501577287
5732,3006.0,430000.0,u,2.0,2.0,,2014.0,1.2,Southbank,Melbourne,Southern Metropolitan,188.85173501577287
5733,3006.0,480000.0,u,1.0,1.0,,2012.0,1.2,Southbank,Melbourne,Southern Metropolitan,188.85173501577287
5734,3006.0,425000.0,u,1.0,1.0,57.0,2004.0,1.2,Southbank,Melbourne,Southern Metropolitan,188.85173501577287
5735,3006.0,815000.0,h,2.0,1.0,,,1.2,Southbank,Melbourne,Southern Metropolitan,188.85173501577287
5736,3006.0,740000.0,u,3.0,2.0,105.0,1994.0,1.2,Southbank,Port Phillip,Southern Metropolitan,188.85173501577287
5737,3006.0,580000.0,u,2.0,1.0,,2010.0,1.2,Southbank,Melbourne,Southern Metropolitan,188.85173501577287
5738,3006.0,700000.0,h,3.0,1.0,,1947.0,1.2,Southbank,Melbourne,Southern Metropolitan,188.85173501577287
5739,3006.0,660000.0,u,2.0,1.0,77.0,2000.0,1.2,Southbank,Melbourne,Southern Metropolitan,188.85173501577287
5740,3006.0,622500.0,u,2.0,2.0,67.0,2013.0,1.2,Southbank,Melbourne,Southern Metropolitan,188.85173501577287
5741,3006.0,690000.0,u,2.0,3.0,,2013.0,1.2,Southbank,Melbourne,Southern Metropolitan,188.85173501577287
5742,3006.0,800000.0,u,2.0,2.0,73.0,2014.0,1.2,Southbank,Melbourne,Southern Metropolitan,188.85173501577287
5743,3006.0,540000.0,u,2.0,2.0,93.0,1994.0,1.2,Southbank,Melbourne,Southern Metropolitan,188.85173501577287
5744,3006.0,370000.0,u,1.0,1.0,51.0,2000.0,1.2,Southbank,Melbourne,Southern Metropolitan,188.85173501577287
5745,3006.0,720000.0,u,3.0,2.0,112.0,,1.2,Southbank,Melbourne,Southern Metropolitan,188.85173501577287
5746,3015.0,1040000.0,h,3.0,1.0,,1950.0,7.7,Spotswood,Hobsons Bay,Western Metropolitan,132.04615384615386
5747,3015.0,855000.0,h,3.0,1.0,112.0,1991.0,7.7,Spotswood,Hobsons Bay,Western Metropolitan,132.04615384615386
5748,3015.0,832500.0,h,2.0,1.0,116.0,1950.0,7.7,Spotswood,Hobsons Bay,Western Metropolitan,132.04615384615386
5749,3015.0,850000.0,h,2.0,1.0,104.0,1950.0,7.7,Spotswood,Hobsons Bay,Western Metropolitan,132.04615384615386
5750,3015.0,1080000.0,h,3.0,1.0,95.0,1950.0,7.7,Spotswood,Hobsons Bay,Western Metropolitan,132.04615384615386
5751,3015.0,1170000.0,h,4.0,2.0,,,7.7,Spotswood,Hobsons Bay,Western Metropolitan,132.04615384615386
5752,3015.0,927000.0,h,3.0,1.0,131.0,1910.0,7.7,Spotswood,Hobsons Bay,Western Metropolitan,132.04615384615386
5753,3015.0,850000.0,h,4.0,2.0,158.0,1990.0,7.7,Spotswood,Hobsons Bay,Western Metropolitan,132.04615384615386
5754,3015.0,831000.0,h,3.0,1.0,109.0,1890.0,7.7,Spotswood,Hobsons Bay,Western Metropolitan,132.04615384615386
5755,3015.0,835000.0,h,2.0,1.0,,,7.7,Spotswood,Hobsons Bay,Western Metropolitan,132.04615384615386
5756,3015.0,840000.0,t,3.0,3.0,277.0,2015.0,7.7,Spotswood,Hobsons Bay,Western Metropolitan,132.04615384615386
5757,3015.0,1315000.0,h,4.0,2.0,134.0,1920.0,7.7,Spotswood,Hobsons Bay,Western Metropolitan,132.04615384615386
5758,3015.0,1035000.0,h,3.0,1.0,,,7.7,Spotswood,Hobsons Bay,Western Metropolitan,132.04615384615386
5759,3015.0,1161000.0,h,4.0,2.0,236.0,2000.0,7.7,Spotswood,Hobsons Bay,Western Metropolitan,132.04615384615386
5760,3015.0,775000.0,h,3.0,1.0,,,7.7,Spotswood,Hobsons Bay,Western Metropolitan,132.04615384615386
5761,3015.0,1016000.0,h,3.0,1.0,134.0,1940.0,7.7,Spotswood,Hobsons Bay,Western Metropolitan,132.04615384615386
5762,3015.0,690000.0,h,4.0,1.0,518.0,1965.0,7.7,Spotswood,Hobsons Bay,Western Metropolitan,132.04615384615386
5763,3015.0,1070000.0,h,2.0,1.0,127.0,1950.0,7.7,Spotswood,Hobsons Bay,Western Metropolitan,132.04615384615386
5764,3015.0,871500.0,h,4.0,2.0,158.0,1990.0,7.7,Spotswood,Hobsons Bay,Western Metropolitan,132.04615384615386
5765,3182.0,509000.0,u,2.0,1.0,,,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5766,3182.0,380000.0,u,1.0,1.0,50.0,1960.0,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5767,3182.0,430000.0,u,2.0,1.0,71.0,1970.0,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5768,3182.0,640000.0,u,2.0,1.0,,,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5769,3182.0,602000.0,u,2.0,1.0,66.0,1930.0,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5770,3182.0,575000.0,u,2.0,1.0,75.0,1970.0,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5771,3182.0,495000.0,u,2.0,1.0,74.0,1970.0,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5772,3182.0,2000000.0,h,5.0,2.0,,1910.0,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5773,3182.0,500000.0,u,2.0,1.0,70.0,2001.0,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5774,3182.0,530000.0,u,2.0,1.0,,,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5775,3182.0,1891000.0,h,3.0,2.0,123.0,1915.0,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5776,3182.0,2000000.0,h,4.0,2.0,160.0,1910.0,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5777,3182.0,2220000.0,h,4.0,2.0,,1914.0,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5778,3182.0,1500000.0,u,3.0,1.0,176.0,1920.0,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5780,3182.0,2000000.0,h,3.0,2.0,192.0,1880.0,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5781,3182.0,500000.0,u,1.0,1.0,58.0,2002.0,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5782,3182.0,685000.0,u,2.0,2.0,102.0,1999.0,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5783,3182.0,380000.0,u,1.0,1.0,49.0,1967.0,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5784,3182.0,465000.0,u,2.0,1.0,,1960.0,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5785,3182.0,616000.0,u,2.0,2.0,115.0,1995.0,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5786,3182.0,875000.0,h,2.0,1.0,,,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5787,3182.0,610000.0,u,3.0,1.0,,,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5788,3182.0,400000.0,u,1.0,1.0,53.0,1998.0,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5789,3182.0,450000.0,u,1.0,1.0,,,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5790,3182.0,451000.0,u,1.0,1.0,41.0,2009.0,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5791,3182.0,1400000.0,t,3.0,2.0,183.0,2002.0,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5792,3182.0,455000.0,u,2.0,1.0,,,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5793,3182.0,487500.0,u,2.0,1.0,,,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5794,3182.0,459000.0,u,1.0,1.0,59.0,1995.0,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5795,3182.0,395000.0,u,1.0,1.0,,1975.0,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5796,3182.0,560000.0,u,2.0,1.0,,,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5797,3182.0,520000.0,u,2.0,1.0,55.0,1950.0,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5799,3182.0,542500.0,u,2.0,1.0,,,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5800,3182.0,370500.0,u,1.0,1.0,46.0,1960.0,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5802,3182.0,385000.0,u,1.0,1.0,53.0,2005.0,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5803,3182.0,1900000.0,h,3.0,2.0,122.0,1979.0,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5804,3182.0,475000.0,u,1.0,1.0,,,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5805,3182.0,390000.0,u,2.0,1.0,73.0,2000.0,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5806,3182.0,500000.0,u,1.0,1.0,57.0,2001.0,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5807,3182.0,571000.0,u,2.0,1.0,,,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5808,3182.0,690000.0,u,2.0,1.0,100.0,,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5809,3182.0,430000.0,u,1.0,1.0,63.0,2000.0,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5810,3182.0,420000.0,u,1.0,1.0,,1945.0,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5811,3182.0,392000.0,u,1.0,1.0,43.0,2002.0,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5812,3182.0,1900000.0,h,4.0,2.0,202.0,1890.0,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5813,3182.0,570000.0,u,2.0,1.0,,1960.0,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5814,3182.0,540000.0,u,2.0,1.0,70.0,2003.0,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5815,3182.0,475000.0,u,2.0,1.0,83.0,1970.0,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5816,3182.0,335000.0,u,1.0,1.0,,2013.0,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5817,3182.0,570000.0,u,2.0,2.0,70.0,2000.0,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5818,3182.0,561000.0,u,2.0,1.0,,,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5819,3182.0,400000.0,u,2.0,1.0,65.0,1970.0,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5820,3182.0,1220000.0,h,2.0,1.0,,,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5821,3182.0,920000.0,h,3.0,2.0,134.0,2000.0,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5822,3182.0,330000.0,u,1.0,1.0,,,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5823,3182.0,503500.0,u,2.0,1.0,72.0,1940.0,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5824,3182.0,580000.0,u,2.0,1.0,95.0,1930.0,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5825,3182.0,360000.0,u,1.0,1.0,,,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5826,3182.0,320000.0,u,1.0,2.0,,2013.0,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5827,3182.0,1295000.0,t,3.0,2.0,200.0,2000.0,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5828,3182.0,481000.0,u,2.0,1.0,61.0,1966.0,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5829,3182.0,1120000.0,h,3.0,2.0,133.0,2006.0,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5830,3182.0,400000.0,u,1.0,1.0,52.0,2012.0,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5831,3182.0,582000.0,u,2.0,1.0,,1955.0,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5832,3182.0,1210000.0,u,1.0,1.0,49.0,1970.0,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5833,3182.0,366000.0,u,1.0,1.0,,,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5834,3182.0,808000.0,h,2.0,1.0,,1908.0,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5835,3182.0,1316000.0,h,2.0,1.0,,,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5836,3182.0,640000.0,u,2.0,1.0,,,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5837,3182.0,785000.0,u,2.0,2.0,98.0,2006.0,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5838,3182.0,450000.0,u,1.0,1.0,61.0,2009.0,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5839,3182.0,875000.0,h,2.0,1.0,68.0,1900.0,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5840,3182.0,650000.0,u,2.0,1.0,70.0,1930.0,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5841,3182.0,431000.0,u,2.0,1.0,71.0,1940.0,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5842,3182.0,385000.0,u,2.0,1.0,46.0,1970.0,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5843,3182.0,575000.0,u,2.0,2.0,78.0,2013.0,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5844,3182.0,757500.0,u,2.0,1.0,,,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
5845,3182.0,535000.0,u,2.0,1.0,,,6.1,St Kilda,Port Phillip,Southern Metropolitan,147.7295154185022
